id_service,id_product,id_client,id_employe,quantite,avis,date_service
537,59,15406,41,5,3,16/05/2017 17:21:03
538,19,23238,64,4,4,16/05/2017 17:39:13
539,35,24971,66,8,5,16/05/2017 17:41:07
540,16,5178,39,2,3,16/05/2017 18:49:37
541,31,23441,63,4,2,16/05/2017 19:09:49
542,47,10383,66,3,5,16/05/2017 20:40:01
543,42,20329,51,1,1,16/05/2017 20:41:16
544,6,14387,45,4,2,16/05/2017 21:03:19
545,67,28845,58,7,1,16/05/2017 23:26:14
546,1,17517,55,8,2,16/05/2017 23:27:11
547,60,15146,48,7,5,17/05/2017 00:29:32
548,8,9519,34,4,4,17/05/2017 00:30:13
549,70,15035,53,3,1,17/05/2017 00:56:10
550,52,13036,52,5,2,17/05/2017 01:12:18
551,59,3446,38,6,5,17/05/2017 03:21:09
552,30,12766,63,2,3,17/05/2017 04:12:30
553,43,11612,59,8,4,17/05/2017 04:20:06
554,69,25788,67,7,5,17/05/2017 04:58:44
555,25,5310,41,9,1,17/05/2017 05:04:10
556,22,12055,66,9,5,17/05/2017 06:38:15
557,30,21728,38,3,1,17/05/2017 06:41:06
558,39,608,52,6,2,17/05/2017 07:17:14
559,35,26289,47,4,1,17/05/2017 07:59:10
560,57,4345,37,2,2,17/05/2017 08:27:19
561,3,26937,57,2,2,17/05/2017 08:54:59
562,24,12469,58,7,1,17/05/2017 09:12:52
563,41,18947,53,8,5,17/05/2017 09:40:56
564,13,15053,45,8,2,17/05/2017 10:04:11
565,19,5781,42,9,1,17/05/2017 10:29:16
566,53,15131,48,1,4,17/05/2017 11:25:14
567,58,26124,61,3,3,17/05/2017 11:45:40
568,37,11669,42,6,2,17/05/2017 13:35:04
569,63,18587,50,2,1,17/05/2017 14:20:15
570,67,17412,39,4,4,17/05/2017 15:31:47
571,21,29010,53,9,1,17/05/2017 16:13:15
572,48,16091,44,1,5,17/05/2017 16:50:52
573,59,29166,62,8,4,17/05/2017 18:16:01
574,30,28216,43,5,4,17/05/2017 18:32:49
575,51,4573,63,4,5,17/05/2017 21:02:13
576,56,28843,58,5,4,17/05/2017 21:14:39
577,39,8146,49,9,5,17/05/2017 21:29:46
578,66,23146,40,9,1,17/05/2017 23:16:42
579,17,7475,66,2,1,18/05/2017 00:47:09
580,64,11179,39,1,1,18/05/2017 01:18:15
581,23,29280,64,4,2,18/05/2017 01:37:22
582,24,25864,59,8,4,18/05/2017 01:37:58
583,33,21576,38,2,5,18/05/2017 02:01:46
584,46,26958,58,7,1,18/05/2017 02:16:27
585,68,49,66,3,5,18/05/2017 04:06:29
586,34,6424,48,9,1,18/05/2017 04:29:01
587,42,28050,62,1,1,18/05/2017 04:39:21
588,9,20103,50,4,1,18/05/2017 05:21:50
589,15,9084,35,4,4,18/05/2017 05:27:45
590,9,25246,52,2,5,18/05/2017 06:16:38
591,8,11380,47,9,3,18/05/2017 06:41:55
592,5,4566,61,9,2,18/05/2017 07:35:12
593,2,9699,65,3,5,18/05/2017 08:01:49
594,23,27545,47,6,5,18/05/2017 08:12:20
595,42,28819,51,5,3,18/05/2017 08:20:38
596,48,16580,50,3,5,18/05/2017 09:30:58
597,7,22193,64,2,3,18/05/2017 09:46:03
598,29,20084,40,9,2,18/05/2017 10:25:09
599,8,5142,39,4,2,18/05/2017 10:30:34
600,69,5650,51,5,2,18/05/2017 12:06:32
601,28,23135,55,5,3,18/05/2017 12:14:22
602,15,2730,40,1,4,18/05/2017 12:24:37
603,67,20929,60,6,5,18/05/2017 12:38:23
604,13,8375,50,8,4,18/05/2017 13:05:47
605,65,29043,65,5,2,18/05/2017 14:43:19
606,29,7327,47,3,4,18/05/2017 14:53:43
607,50,28933,36,1,1,18/05/2017 16:33:00
608,47,94,53,5,3,18/05/2017 16:42:09
609,1,25016,65,3,2,18/05/2017 17:53:48
610,44,27858,44,4,4,18/05/2017 17:54:51
611,12,10899,56,9,2,18/05/2017 18:02:22
612,58,4024,47,3,2,18/05/2017 18:30:30
613,26,24511,36,8,1,18/05/2017 18:33:58
614,9,3889,57,4,2,18/05/2017 19:17:47
615,59,29771,59,8,1,18/05/2017 20:23:21
616,63,5101,65,5,4,18/05/2017 21:03:17
617,66,24608,64,4,4,18/05/2017 22:11:17
618,4,17894,63,9,1,18/05/2017 23:09:32
619,5,26900,51,6,3,18/05/2017 23:57:16
620,18,4083,36,4,5,19/05/2017 01:20:06
621,15,24505,65,8,5,19/05/2017 01:37:35
622,55,14900,44,2,4,19/05/2017 01:40:45
623,19,15235,46,3,5,19/05/2017 02:33:04
624,27,13987,44,9,3,19/05/2017 02:34:05
625,48,24433,34,2,4,19/05/2017 03:01:23
626,41,22795,48,9,4,19/05/2017 03:46:43
627,28,11560,65,9,5,19/05/2017 05:24:33
628,56,11203,55,3,1,19/05/2017 05:29:54
629,19,6751,37,5,5,19/05/2017 05:59:54
630,42,7932,61,1,3,19/05/2017 06:26:56
631,41,19662,36,7,2,19/05/2017 07:34:24
632,68,6924,63,8,4,19/05/2017 07:38:54
633,26,11877,53,2,5,19/05/2017 07:48:23
634,63,5837,63,9,4,19/05/2017 08:51:22
635,15,23593,45,3,2,19/05/2017 08:59:42
636,63,510,66,1,3,19/05/2017 09:51:14
637,12,25757,55,1,5,19/05/2017 10:44:51
638,15,25526,54,1,4,19/05/2017 11:09:08
639,43,28731,36,1,2,19/05/2017 11:12:54
640,45,11618,41,3,4,19/05/2017 12:20:43
641,20,2239,53,6,4,19/05/2017 12:32:59
642,42,15064,47,3,3,19/05/2017 14:11:28
643,63,24394,40,2,4,19/05/2017 14:34:53
644,55,16149,46,8,5,19/05/2017 15:38:46
645,3,26092,44,8,1,19/05/2017 16:02:23
646,12,18123,34,9,2,19/05/2017 16:44:23
647,45,22062,48,9,5,19/05/2017 16:55:20
648,64,22495,47,5,1,19/05/2017 17:05:41
649,56,17530,34,4,5,19/05/2017 18:25:07
650,58,27620,64,4,1,19/05/2017 18:27:52
651,57,4713,59,2,1,19/05/2017 20:07:41
652,6,10761,54,7,2,19/05/2017 21:36:48
653,37,11444,45,1,4,19/05/2017 21:46:20
654,1,26618,65,9,2,19/05/2017 21:50:32
655,10,2917,60,3,4,19/05/2017 23:27:34
656,62,28687,38,2,4,20/05/2017 00:03:37
657,15,29074,60,1,1,20/05/2017 00:52:44
658,38,29209,47,6,3,20/05/2017 01:06:03
659,56,4241,45,4,4,20/05/2017 02:39:42
660,30,4539,67,1,3,20/05/2017 02:49:22
661,3,20715,43,8,2,20/05/2017 02:53:30
662,3,27979,67,5,5,20/05/2017 03:30:36
663,44,25825,48,4,3,20/05/2017 03:34:54
664,65,7828,35,8,3,20/05/2017 03:39:09
665,13,6374,44,5,5,20/05/2017 03:40:40
666,39,2799,66,5,1,20/05/2017 04:01:03
667,38,27145,63,3,1,20/05/2017 04:15:13
668,17,21492,51,8,1,20/05/2017 04:16:48
669,4,10366,56,4,5,20/05/2017 05:35:27
670,60,6576,40,8,5,20/05/2017 07:01:53
671,61,272,36,4,4,20/05/2017 07:22:30
672,5,29810,55,7,4,20/05/2017 08:35:43
673,9,20623,50,1,3,20/05/2017 09:38:02
674,41,414,46,3,3,20/05/2017 09:41:09
675,71,24817,49,4,1,20/05/2017 10:19:50
676,16,16286,50,3,3,20/05/2017 10:37:02
677,60,11787,53,2,1,20/05/2017 11:19:06
678,49,12111,55,3,3,20/05/2017 12:02:06
679,6,11459,49,3,4,20/05/2017 12:06:05
680,43,8116,62,7,2,20/05/2017 12:55:35
681,26,29168,51,5,1,20/05/2017 15:50:34
682,67,18826,64,4,4,20/05/2017 16:18:06
683,1,9017,34,5,5,20/05/2017 16:24:29
684,50,1469,57,2,5,20/05/2017 18:17:00
685,20,21757,53,7,4,20/05/2017 18:41:43
686,57,26053,53,2,1,20/05/2017 19:58:01
687,33,4984,48,2,4,20/05/2017 20:25:43
688,13,27431,60,2,2,20/05/2017 21:49:56
689,51,8527,35,8,1,20/05/2017 22:23:04
690,29,7801,46,1,3,20/05/2017 22:48:23
691,65,9373,65,6,5,20/05/2017 23:51:22
692,26,29409,49,9,4,21/05/2017 00:04:43
693,46,4877,61,8,3,21/05/2017 01:24:23
694,41,29984,35,2,5,21/05/2017 03:09:16
695,63,2713,56,4,3,21/05/2017 03:41:53
696,59,14434,64,2,1,21/05/2017 03:45:53
697,32,11880,44,8,3,21/05/2017 03:49:00
698,26,6495,64,9,2,21/05/2017 04:02:28
699,11,29557,60,7,4,21/05/2017 05:37:16
700,34,3692,40,2,2,21/05/2017 07:02:57
701,48,7027,54,3,5,21/05/2017 07:28:24
702,9,23741,42,2,1,21/05/2017 07:54:48
703,51,18166,43,2,4,21/05/2017 09:04:49
704,46,19800,37,3,5,21/05/2017 10:32:35
705,46,4602,39,7,5,21/05/2017 10:38:44
706,38,5259,40,6,1,21/05/2017 10:55:22
707,24,17018,40,8,1,21/05/2017 12:41:31
708,2,27677,47,6,4,21/05/2017 13:26:14
709,1,16193,57,6,1,21/05/2017 13:36:13
710,42,1407,50,3,3,21/05/2017 13:54:15
711,1,1535,54,9,2,21/05/2017 15:25:09
712,32,29963,43,6,4,21/05/2017 15:27:58
713,36,16526,65,7,4,21/05/2017 16:32:48
714,63,2479,43,9,2,21/05/2017 17:14:56
715,53,18305,52,2,1,21/05/2017 18:10:28
716,44,4777,39,7,3,21/05/2017 18:25:06
717,27,6716,44,1,4,21/05/2017 18:49:13
718,54,16776,66,3,1,21/05/2017 19:21:06
719,6,25199,47,2,5,21/05/2017 19:36:19
720,22,13639,61,2,5,21/05/2017 19:44:32
721,40,12805,62,3,1,21/05/2017 20:49:18
722,19,13364,46,4,1,21/05/2017 22:10:34
723,13,16486,63,2,3,21/05/2017 22:34:41
724,68,29754,39,6,4,21/05/2017 23:10:25
725,45,2030,67,5,1,21/05/2017 23:41:41
726,64,4542,41,9,2,21/05/2017 23:56:49
727,35,22016,63,5,1,22/05/2017 00:28:32
728,8,3961,41,9,3,22/05/2017 01:08:47
729,62,17716,62,3,1,22/05/2017 01:53:23
730,19,25976,56,7,3,22/05/2017 02:09:50
731,44,5635,41,2,3,22/05/2017 02:12:38
732,1,29454,47,6,3,22/05/2017 02:33:28
733,6,4179,53,8,4,22/05/2017 04:19:24
734,64,19250,46,5,1,22/05/2017 04:40:41
735,64,15372,60,6,4,22/05/2017 05:08:07
736,24,14515,37,3,2,22/05/2017 05:36:44
737,4,17530,66,2,1,22/05/2017 07:00:15
738,70,11950,63,1,2,22/05/2017 07:03:19
739,54,14285,54,8,5,22/05/2017 08:06:37
740,42,27059,41,7,2,22/05/2017 10:05:54
741,38,13948,50,8,4,22/05/2017 10:08:10
742,30,16955,64,5,1,22/05/2017 11:31:19
743,68,12460,51,8,5,22/05/2017 11:56:55
744,38,22181,47,3,4,22/05/2017 12:12:28
745,56,9195,56,8,3,22/05/2017 14:31:32
746,22,3601,50,4,2,22/05/2017 15:53:43
747,39,2340,53,5,5,22/05/2017 17:36:44
748,67,9902,50,4,1,22/05/2017 17:42:48
749,4,4980,64,9,4,22/05/2017 17:43:32
750,58,8272,64,4,3,22/05/2017 18:14:58
751,50,28053,52,4,5,22/05/2017 18:15:33
752,4,17154,67,8,2,22/05/2017 19:53:33
753,60,13986,55,3,3,22/05/2017 20:16:48
754,65,13869,52,3,1,22/05/2017 21:32:58
755,54,7224,60,5,2,22/05/2017 22:58:50
756,49,20862,37,4,3,22/05/2017 23:34:46
757,6,8857,45,9,5,23/05/2017 00:09:18
758,26,19025,61,3,1,23/05/2017 00:39:56
759,9,9024,36,2,3,23/05/2017 00:52:16
760,36,12986,47,7,2,23/05/2017 01:00:38
761,64,4838,51,9,4,23/05/2017 01:50:11
762,23,26650,56,8,1,23/05/2017 02:01:01
763,41,8432,34,8,3,23/05/2017 03:05:23
764,12,22573,41,4,5,23/05/2017 03:21:55
765,44,12499,38,5,1,23/05/2017 03:37:18
766,53,28721,42,7,5,23/05/2017 05:07:48
767,16,20026,43,1,3,23/05/2017 05:34:38
768,4,27030,61,3,3,23/05/2017 05:51:18
769,2,24031,48,7,1,23/05/2017 06:29:51
770,65,5198,42,4,3,23/05/2017 08:21:52
771,9,10887,41,7,3,23/05/2017 08:51:19
772,10,23895,41,1,5,23/05/2017 08:52:30
773,37,15742,44,7,3,23/05/2017 08:56:19
774,23,27687,47,7,4,23/05/2017 09:10:36
775,30,29660,65,3,2,23/05/2017 09:32:15
776,16,7652,36,9,3,23/05/2017 09:41:13
777,64,21147,67,9,1,23/05/2017 10:16:51
778,9,3432,56,5,4,23/05/2017 10:28:32
779,8,11864,42,5,2,23/05/2017 11:05:25
780,40,24721,62,9,1,23/05/2017 12:27:06
781,32,14505,34,6,3,23/05/2017 12:41:02
782,19,19611,45,8,2,23/05/2017 12:51:59
783,63,28482,40,4,5,23/05/2017 12:58:07
784,69,3323,48,6,5,23/05/2017 14:40:24
785,10,16879,57,4,1,23/05/2017 16:15:22
786,54,9916,48,3,1,23/05/2017 16:20:53
787,7,3237,63,5,2,23/05/2017 17:23:07
788,27,15323,61,5,4,23/05/2017 17:30:07
789,21,3867,60,9,2,23/05/2017 17:34:58
790,38,18002,66,6,3,23/05/2017 18:07:04
791,25,24756,56,5,3,23/05/2017 18:33:05
792,55,20445,41,6,3,23/05/2017 18:51:50
793,10,16368,41,7,1,23/05/2017 19:30:57
794,12,15427,59,2,3,23/05/2017 19:36:52
795,67,15470,59,2,5,23/05/2017 20:15:42
796,58,1867,60,6,3,23/05/2017 21:07:30
797,48,7945,54,6,1,23/05/2017 21:24:35
798,35,6691,51,1,4,23/05/2017 23:29:02
799,46,24108,63,9,1,24/05/2017 01:01:34
800,39,16520,59,9,5,24/05/2017 02:49:56
801,51,20030,46,9,4,24/05/2017 03:15:55
802,30,5971,45,8,5,24/05/2017 04:26:52
803,25,27743,57,5,2,24/05/2017 04:49:58
804,42,3729,63,9,5,24/05/2017 06:32:50
805,71,11854,52,5,5,24/05/2017 07:13:50
806,24,23021,54,4,2,24/05/2017 10:43:18
807,44,5748,50,2,3,24/05/2017 11:39:34
808,64,6789,65,9,3,24/05/2017 12:12:34
809,47,4687,53,6,2,24/05/2017 14:19:26
810,6,13970,56,5,2,24/05/2017 14:21:55
811,55,22128,47,5,1,24/05/2017 14:41:45
812,12,12900,41,1,1,24/05/2017 15:38:04
813,63,15507,41,3,2,24/05/2017 16:00:01
814,2,12916,62,9,3,24/05/2017 17:35:44
815,19,15817,53,7,1,24/05/2017 17:45:38
816,33,4097,47,8,2,24/05/2017 18:48:21
817,38,9266,59,8,4,24/05/2017 18:59:32
818,34,18901,38,4,2,24/05/2017 20:57:24
819,28,4092,46,3,4,24/05/2017 22:01:27
820,28,4322,48,5,3,24/05/2017 22:20:30
821,6,2419,67,7,4,24/05/2017 23:22:25
822,27,334,42,4,4,24/05/2017 23:27:58
823,65,5674,66,3,1,25/05/2017 00:01:46
824,21,18524,42,4,3,25/05/2017 00:13:29
825,53,20983,42,7,3,25/05/2017 00:27:00
826,60,27861,52,1,5,25/05/2017 02:46:59
827,11,5865,57,3,1,25/05/2017 03:49:10
828,8,21223,51,8,5,25/05/2017 04:10:23
829,1,12884,46,2,5,25/05/2017 04:52:02
830,1,8582,56,1,1,25/05/2017 05:25:26
831,26,17618,42,5,5,25/05/2017 06:00:33
832,28,15406,66,9,4,25/05/2017 06:43:13
833,60,13971,34,9,4,25/05/2017 07:08:23
834,38,6380,39,5,2,25/05/2017 07:27:46
835,30,15422,64,4,5,25/05/2017 09:27:00
836,29,17616,46,8,3,25/05/2017 09:36:21
837,19,28115,65,1,3,25/05/2017 09:43:10
838,1,9462,58,9,1,25/05/2017 10:28:53
839,4,20256,54,7,3,25/05/2017 11:00:54
840,14,15981,35,1,2,25/05/2017 11:31:56
841,66,28420,47,1,1,25/05/2017 11:31:56
842,62,6205,40,5,1,25/05/2017 11:33:14
843,59,3605,44,2,1,25/05/2017 12:32:15
844,55,4839,67,1,4,25/05/2017 12:40:18
845,24,664,52,2,3,25/05/2017 13:04:45
846,28,24087,38,8,3,25/05/2017 14:13:38
847,58,5583,48,8,5,25/05/2017 14:26:21
848,13,2364,59,7,4,25/05/2017 14:42:30
849,19,3282,66,5,3,25/05/2017 15:12:29
850,51,27170,37,6,4,25/05/2017 15:51:19
851,20,886,44,5,2,25/05/2017 16:15:41
852,31,4872,60,6,3,25/05/2017 16:43:16
853,23,12671,46,8,5,25/05/2017 16:50:35
854,10,29753,36,1,3,25/05/2017 18:05:15
855,28,20915,63,7,3,25/05/2017 18:11:26
856,13,11652,45,8,1,25/05/2017 18:45:20
857,52,15278,57,7,1,25/05/2017 19:24:20
858,17,15814,39,4,1,25/05/2017 20:05:52
859,33,2740,50,9,4,25/05/2017 20:40:23
860,8,6111,49,4,1,25/05/2017 21:17:26
861,66,2969,45,3,2,25/05/2017 21:27:33
862,39,7768,66,9,2,25/05/2017 21:55:04
863,9,8047,42,2,5,25/05/2017 22:05:47
864,53,17195,53,3,4,25/05/2017 23:40:19
865,12,20498,35,2,2,25/05/2017 23:56:35
866,39,27525,63,9,1,26/05/2017 00:37:40
867,48,6852,51,7,4,26/05/2017 01:38:08
868,46,18694,50,2,1,26/05/2017 02:17:21
869,60,19038,47,4,5,26/05/2017 02:31:16
870,38,11006,48,4,2,26/05/2017 02:50:29
871,4,21361,41,8,2,26/05/2017 03:57:13
872,45,26695,58,6,2,26/05/2017 04:23:27
873,42,7950,51,9,2,26/05/2017 04:30:44
874,30,17633,66,8,3,26/05/2017 05:16:10
875,15,5422,47,4,5,26/05/2017 05:18:45
876,53,25411,63,7,5,26/05/2017 05:43:42
877,26,16471,65,3,3,26/05/2017 06:02:35
878,71,11838,64,2,4,26/05/2017 07:08:05
879,11,20969,46,2,4,26/05/2017 07:23:16
880,7,6887,43,5,4,26/05/2017 07:41:49
881,18,20394,35,1,2,26/05/2017 09:01:17
882,57,26219,51,7,5,26/05/2017 09:25:22
883,32,578,46,7,5,26/05/2017 09:49:28
884,51,21117,49,5,3,26/05/2017 10:02:02
885,70,29055,67,3,4,26/05/2017 10:15:59
886,50,1090,43,5,5,26/05/2017 10:41:15
887,28,10561,44,1,1,26/05/2017 11:44:24
888,15,16922,34,4,2,26/05/2017 11:59:39
889,38,13048,66,7,3,26/05/2017 12:06:34
890,63,15182,42,6,3,26/05/2017 12:51:44
891,34,13488,55,2,5,26/05/2017 12:56:55
892,44,22369,51,8,2,26/05/2017 15:41:14
893,4,13739,42,9,4,26/05/2017 15:56:13
894,61,22708,53,9,1,26/05/2017 17:09:13
895,49,14542,50,6,4,26/05/2017 17:36:38
896,54,23974,44,1,1,26/05/2017 19:52:37
897,53,29764,65,8,2,26/05/2017 20:09:55
898,19,24402,51,5,4,26/05/2017 20:16:58
899,21,4061,40,3,2,26/05/2017 22:59:44
900,64,13992,44,2,1,26/05/2017 23:49:03
901,61,16447,66,3,4,26/05/2017 23:52:51
902,43,27477,45,5,5,27/05/2017 00:35:50
903,61,16258,48,6,4,27/05/2017 02:04:05
904,54,12414,38,6,3,27/05/2017 02:22:17
905,67,19900,38,5,4,27/05/2017 04:12:12
906,2,15397,63,8,5,27/05/2017 04:26:09
907,35,14565,66,7,2,27/05/2017 04:30:01
908,68,9278,57,3,3,27/05/2017 05:35:45
909,50,21881,56,1,2,27/05/2017 05:40:56
910,3,8925,41,5,5,27/05/2017 05:59:06
911,12,776,56,4,4,27/05/2017 06:01:37
912,2,5076,66,8,5,27/05/2017 06:59:00
913,38,8534,56,8,2,27/05/2017 07:09:36
914,11,28256,56,5,5,27/05/2017 07:40:00
915,11,25513,35,5,5,27/05/2017 08:30:41
916,22,16071,55,8,1,27/05/2017 10:06:02
917,6,23724,60,8,1,27/05/2017 10:25:21
918,32,26132,44,8,2,27/05/2017 10:51:19
919,59,28781,38,3,4,27/05/2017 11:37:29
920,49,6032,62,9,4,27/05/2017 11:39:02
921,63,3660,37,9,5,27/05/2017 11:47:00
922,23,2655,64,3,5,27/05/2017 11:52:19
923,55,2907,50,4,3,27/05/2017 13:12:51
924,17,1269,34,3,5,27/05/2017 13:25:28
925,14,80,37,1,4,27/05/2017 14:08:18
926,10,28394,49,1,4,27/05/2017 14:35:04
927,17,19128,57,6,2,27/05/2017 15:01:43
928,11,18863,63,4,2,27/05/2017 15:07:42
929,61,10712,43,3,5,27/05/2017 15:24:37
930,47,13657,34,9,1,27/05/2017 15:40:03
931,67,8386,45,9,3,27/05/2017 15:55:20
932,7,28966,44,1,3,27/05/2017 18:00:51
933,58,9262,58,2,1,27/05/2017 18:04:12
934,29,15733,48,1,4,27/05/2017 18:33:43
935,11,29384,62,9,2,27/05/2017 18:57:19
936,69,19431,45,7,3,27/05/2017 19:48:09
937,41,28133,45,1,3,27/05/2017 19:52:25
938,15,28058,42,6,4,27/05/2017 21:11:01
939,54,28742,66,3,4,27/05/2017 21:43:16
940,40,17530,58,5,3,27/05/2017 22:24:52
941,2,1776,55,7,2,27/05/2017 22:42:06
942,59,20798,56,9,1,27/05/2017 23:02:50
943,70,1732,58,4,3,27/05/2017 23:10:08
944,51,7124,48,7,1,27/05/2017 23:55:01
945,35,18371,46,2,5,28/05/2017 00:50:32
946,36,27332,52,5,4,28/05/2017 01:20:14
947,63,16323,38,4,4,28/05/2017 01:20:50
948,70,16055,41,4,4,28/05/2017 01:50:32
949,7,2362,51,4,4,28/05/2017 02:06:51
950,14,7357,64,7,3,28/05/2017 02:19:08
951,68,6081,42,7,2,28/05/2017 04:25:29
952,60,17868,49,6,5,28/05/2017 05:00:01
953,38,9618,56,3,4,28/05/2017 05:28:03
954,28,17821,47,1,1,28/05/2017 06:51:29
955,17,11590,43,3,2,28/05/2017 07:19:37
956,21,17659,37,9,1,28/05/2017 08:17:06
957,23,1135,34,6,4,28/05/2017 09:00:42
958,5,6212,54,5,2,28/05/2017 09:32:11
959,15,2752,42,9,3,28/05/2017 09:50:38
960,17,8874,64,2,1,28/05/2017 09:53:28
961,30,10937,61,7,4,28/05/2017 10:00:31
962,38,13940,59,8,2,28/05/2017 10:16:08
963,31,19008,41,8,2,28/05/2017 10:18:23
964,33,16114,42,8,3,28/05/2017 10:57:28
965,36,25385,38,1,5,28/05/2017 11:12:50
966,1,3741,56,4,2,28/05/2017 11:20:05
967,3,67,39,5,4,28/05/2017 11:45:33
968,52,12053,54,6,2,28/05/2017 12:37:58
969,45,1104,38,2,2,28/05/2017 12:56:51
970,36,2421,42,9,2,28/05/2017 13:54:06
971,22,269,47,9,2,28/05/2017 14:51:07
972,24,2671,50,7,4,28/05/2017 15:17:46
973,50,19396,63,9,3,28/05/2017 15:19:34
974,13,13226,50,5,3,28/05/2017 16:26:16
975,64,25497,35,6,5,28/05/2017 16:34:03
976,68,4506,55,2,2,28/05/2017 16:57:54
977,33,18036,39,6,2,28/05/2017 17:09:46
978,43,4769,46,4,5,28/05/2017 19:18:02
979,8,28404,36,6,3,28/05/2017 20:03:09
980,46,7334,55,1,4,28/05/2017 20:31:52
981,27,4162,48,6,2,28/05/2017 20:38:02
982,47,8815,62,2,5,28/05/2017 20:39:42
983,17,6950,52,2,1,28/05/2017 20:52:08
984,30,19778,41,7,4,28/05/2017 21:10:37
985,14,23746,41,2,1,28/05/2017 23:36:08
986,61,19255,52,6,4,29/05/2017 00:45:17
987,67,23237,36,5,5,29/05/2017 01:40:39
988,70,28711,58,6,5,29/05/2017 02:58:04
989,50,27334,61,2,5,29/05/2017 03:16:05
990,17,27331,43,6,2,29/05/2017 03:32:40
991,39,7133,65,3,3,29/05/2017 04:33:23
992,63,25387,56,8,4,29/05/2017 05:07:15
993,46,2411,51,3,5,29/05/2017 05:16:25
994,21,1675,35,4,5,29/05/2017 06:00:41
995,67,26483,58,6,4,29/05/2017 07:34:13
996,69,24161,46,1,4,29/05/2017 08:13:17
997,26,454,45,9,4,29/05/2017 08:24:31
998,71,25004,53,7,3,29/05/2017 09:07:33
999,48,19929,53,3,2,29/05/2017 09:28:02
1000,59,20304,54,8,1,29/05/2017 09:55:58
1001,8,9054,49,6,2,29/05/2017 10:04:37
1002,2,5957,39,3,1,29/05/2017 10:09:35
1003,20,4686,59,6,2,29/05/2017 10:21:10
1004,49,18912,64,6,1,29/05/2017 10:35:50
1005,62,6446,46,3,4,29/05/2017 14:14:13
1006,37,29959,49,8,2,29/05/2017 14:20:40
1007,4,26573,48,6,3,29/05/2017 14:21:55
1008,13,8410,47,5,3,29/05/2017 15:24:56
1009,40,9193,38,4,5,29/05/2017 16:18:02
1010,32,7767,46,3,5,29/05/2017 16:26:14
1011,17,17930,53,1,2,29/05/2017 17:31:38
1012,34,18757,51,8,5,29/05/2017 18:20:05
1013,50,16426,52,6,2,29/05/2017 18:33:03
1014,16,4706,50,4,3,29/05/2017 19:06:40
1015,53,16963,46,1,5,29/05/2017 19:34:51
1016,45,26929,63,4,2,29/05/2017 20:19:08
1017,53,27506,49,8,3,29/05/2017 20:51:10
1018,67,8102,54,9,2,29/05/2017 23:00:53
1019,19,22322,66,2,2,29/05/2017 23:50:13
1020,19,23839,58,5,5,30/05/2017 00:19:25
1021,35,10265,47,3,1,30/05/2017 01:22:46
1022,8,28603,58,7,3,30/05/2017 04:30:27
1023,41,24747,53,2,2,30/05/2017 05:24:07
1024,14,20264,54,7,3,30/05/2017 05:30:38
1025,60,4949,41,2,3,30/05/2017 05:51:40
1026,41,16366,44,1,1,30/05/2017 06:03:15
1027,68,16862,60,7,1,30/05/2017 07:19:19
1028,24,2028,66,2,4,30/05/2017 07:30:20
1029,47,5140,48,1,3,30/05/2017 08:21:09
1030,59,25193,61,7,4,30/05/2017 08:49:06
1031,6,29960,64,5,1,30/05/2017 09:15:27
1032,70,1270,57,4,4,30/05/2017 09:30:08
1033,34,20124,62,1,5,30/05/2017 09:34:53
1034,51,3217,38,7,1,30/05/2017 09:50:30
1035,16,7793,64,5,5,30/05/2017 09:52:39
1036,52,6343,47,8,5,30/05/2017 09:54:40
1037,69,2381,58,1,4,30/05/2017 10:12:34
1038,43,10394,47,6,3,30/05/2017 10:21:57
1039,9,18317,34,1,5,30/05/2017 10:23:15
1040,34,11369,41,6,5,30/05/2017 11:20:32
1041,71,23844,65,9,5,30/05/2017 13:04:19
1042,59,28561,54,5,1,30/05/2017 13:13:58
1043,44,14722,63,2,1,30/05/2017 13:31:46
1044,4,18894,39,4,1,30/05/2017 14:11:54
1045,31,21273,45,9,3,30/05/2017 14:37:54
1046,16,5941,59,6,2,30/05/2017 15:36:37
1047,45,25709,50,6,5,30/05/2017 16:55:06
1048,35,6088,60,9,3,30/05/2017 17:59:20
1049,64,329,65,3,2,30/05/2017 18:13:25
1050,21,6946,44,7,3,30/05/2017 18:33:31
1051,68,4306,64,6,2,30/05/2017 18:47:07
1052,49,14891,62,4,2,30/05/2017 19:56:38
1053,20,29480,37,1,3,30/05/2017 20:42:25
1054,34,25915,51,5,1,30/05/2017 20:55:26
1055,7,13051,34,5,2,30/05/2017 21:26:37
1056,10,6664,46,3,3,30/05/2017 21:42:04
1057,55,17151,57,9,1,30/05/2017 22:44:06
1058,59,991,42,1,4,30/05/2017 22:48:37
1059,10,4316,52,2,2,30/05/2017 23:50:49
1060,3,12650,53,4,5,31/05/2017 00:58:19
1061,54,25861,45,9,2,31/05/2017 01:11:00
1062,29,2536,63,7,4,31/05/2017 03:04:29
1063,53,17973,67,2,2,31/05/2017 03:25:14
1064,58,13985,51,2,4,31/05/2017 04:21:52
1065,61,27389,34,6,2,31/05/2017 07:09:23
1066,67,15129,51,2,1,31/05/2017 07:38:19
1067,27,22172,66,4,2,31/05/2017 08:12:31
1068,58,22904,58,1,4,31/05/2017 11:44:37
1069,43,26449,52,6,1,31/05/2017 11:53:16
1070,56,7206,47,5,4,31/05/2017 12:27:00
1071,20,18886,37,3,1,31/05/2017 14:13:18
